   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 109,           108,               0,             38,       352,           0,        318
 110,           109,               0,             39,       357,           0,        321
 111,           110,               0,             41,       362,           0,        329
 112,           111,               0,             41,       368,           0,        324
 113,           112,               0,             39,       371,           0,        324
 114,           113,               0,             39,       375,           0,        339
 115,           114,               0,             40,       379,           0,        339
 116,           115,               0,             40,       384,           0,        327
 117,           116,               0,             34,       388,           0,        290
 118,           117,               0,             35,       393,           0,        292
 119,           118,               0,             36,       398,           0,        294
 120,           119,               0,             35,       404,           0,        299
 121,           120,               0,             36,       408,           0,        314
 122,           121,               0,             36,       413,           0,        305
 123,           122,               0,             36,       418,           0,        307
 124,           123,               0,             36,       424,           0,        312
 125,           124,               0,             37,       429,           0,        313
 126,           125,               0,             38,       435,           0,        329
 127,           126,               0,             38,       441,           0,        324
 128,           127,               0,             39,       448,           0,        325
 129,           128,               0,             39,       449,           0,        347
 130,           129,               0,             38,       451,           0,        332
 131,           130,               0,             39,       453,           0,        340
 132,           131,               0,             40,       456,           0,        334
 133,           132,               0,             40,       458,           0,        341
 134,           133,               0,             39,       461,           0,        337
 135,           134,               0,             41,       464,           0,        342
 136,           135,               0,             41,       468,           0,        345
 137,           136,               0,             41,       470,           0,        362
 138,           137,               0,             41,       473,           0,        349
 139,           138,               0,             41,       476,           0,        352
 140,           139,               0,             37,       480,           0,        318
 141,           140,               0,             38,       483,           0,        332
 142,           141,               0,             38,       487,           0,        326
 143,           142,               0,             38,       491,           0,        322
 144,           143,               0,             39,       496,           0,        325
 145,           144,               0,             39,       498,           0,        325
 146,           145,               0,             39,       501,           0,        329
 147,           146,               0,             39,       504,           0,        331
 148,           147,               0,             38,       508,           0,        330
 149,           148,               0,             39,       511,           0,        339
 150,           149,               0,             41,       515,           0,        336
 151,           150,               0,             40,       519,           0,        337
 152,           151,               0,             41,       524,           0,        344
 153,           152,               0,             40,       527,           0,        344
 154,           153,               0,             41,       531,           0,        350
 155,           154,               0,             40,       535,           0,        349
 156,           155,               0,             41,       540,           0,        352
 157,           156,               0,             41,       544,           0,        356
 158,           157,               0,             41,       549,           0,        358
 159,           158,               0,             43,       554,           0,        360
 160,           159,               0,             42,       560,           0,        364
 161,           160,               0,             42,       562,           0,        367
 162,           161,               0,             42,       565,           0,        344
 163,           162,               0,             39,       568,           0,        330
 164,           163,               0,             41,       572,           0,        332
 165,           164,               0,             40,       575,           0,        334
 166,           165,               0,             40,       579,           0,        336
 167,           166,               0,             40,       583,           0,        339
 168,           167,               0,             42,       588,           0,        341
 169,           168,               0,             40,       591,           0,        342
 170,           169,               0,             41,       595,           0,        350
 171,           170,               0,             40,       599,           0,        350
 172,           171,               0,             41,       604,           0,        351
 173,           172,               0,             42,       608,           0,        358
 174,           173,               0,             41,       613,           0,        359
 175,           174,               0,             41,       618,           0,        360
 176,           175,               0,             41,       624,           0,        363
 177,           176,               0,             41,       627,           0,        381
 178,           177,               0,             42,       631,           0,        383
 179,           178,               0,             41,       635,           0,        368
 180,           179,               0,             37,       640,           0,        343
 181,           180,               0,             37,       644,           0,        343
 182,           181,               0,             38,       649,           0,        346
 183,           182,               0,             37,       654,           0,        352
 184,           183,               0,             39,       660,           0,        350
 185,           184,               0,             39,       664,           0,        353
 186,           185,               0,             39,       669,           0,        369
 187,           186,               0,             41,       674,           0,        359
 188,           187,               0,             40,       680,           0,        363
 189,           188,               0,             40,       685,           0,        365
 190,           189,               0,             39,       691,           0,        367
 191,           190,               0,             41,       697,           0,        368
 192,           191,               0,             41,       704,           0,        374
 193,           192,               0,             41,       706,           0,        376
 194,           193,               0,             41,       709,           0,        375
 195,           194,               0,             41,       712,           0,        380
 196,           195,               0,             41,       716,           0,        360
 197,           196,               0,             39,       719,           0,        351
 198,           197,               0,             38,       723,           0,        355
 199,           198,               0,             38,       727,           0,        356
 200,           199,               0,             39,       732,           0,        361
 201,           200,               0,             39,       735,           0,        362
 202,           201,               0,             38,       739,           0,        362
 203,           202,               0,             40,       743,           0,        367
 204,           203,               0,             40,       748,           0,        370
 205,           204,               0,             41,       752,           0,        370
 206,           205,               0,             40,       757,           0,        375
 207,           206,               0,             41,       762,           0,        380
 208,           207,               0,             40,       768,           0,        379
 209,           208,               0,             40,       771,           0,        379
 210,           209,               0,             41,       775,           0,        380
 211,           210,               0,             41,       779,           0,        381
 212,           211,               0,             42,       784,           0,        383
 213,           212,               0,             39,       788,           0,        360
 214,           213,               0,             40,       793,           0,        365
 215,           214,               0,             41,       798,           0,        366
 216,           215,               0,             40,       804,           0,        366
 217,           216,               0,             41,       808,           0,        370
 218,           217,               0,             41,       813,           0,        372
 219,           218,               0,             68,       818,           0,        372
 220,           219,               0,             41,       824,           0,        376
 221,           220,               0,             41,       829,           0,        379
 222,           221,               0,             41,       835,           0,        377
 223,           222,               0,             41,       841,           0,        381
 224,           223,               0,             42,       848,           0,        387
 225,           224,               0,             43,       851,           0,        387
 226,           225,               0,             42,       855,           0,        387
 227,           226,               0,             43,       859,           0,        389
 228,           227,               0,             43,       864,           0,        391
 229,           228,               0,             44,       868,           0,        395
 230,           229,               0,             42,       873,           0,        393
 231,           230,               0,             44,       878,           0,        398
 232,           231,               0,             43,       884,           0,        399
 233,           232,               0,             43,       888,           0,        375
 234,           233,               0,             41,       893,           0,        373
 235,           234,               0,             41,       898,           0,        374
 236,           235,               0,             41,       904,           0,        375
 237,           236,               0,             41,       909,           0,        379
 238,           237,               0,             41,       915,           0,        381
 239,           238,               0,             41,       921,           0,        384
 240,           239,               0,             42,       928,           0,        393
 241,           240,               0,             42,       932,           0,        394
 242,           241,               0,             41,       937,           0,        389
 243,           242,               0,             43,       942,           0,        391
